ID,Longevity - Months,Churn,Happiness Index - Current Month,Happiness Index - Change,Support Cases - Current Month,Support Cases - Change,Support Priority - Current Month,Support Priority - Change,Logins - Change,Blogs - Change,Views - Change,Days Since Last Login - Change,Happiness Index - Monthly,Longevity - Modulo 6,Longevity - Modulo 12,Longevity - Modulo 18,Longevity - Modulo 24,Customer Activity - Change
3610,10.0,0,188.0,16.0,1,1,1,0,0.143928556723,4.16768994964,0.0339456196947,0.0,18.8,4.0,10.0,10.0,10.0,1.44852137535
3611,9.0,0,145.0,50.0,0,0,0,0,3.51416312731,-0.0224298343162,-0.0556389802142,0.0,16.1111111111,3.0,9.0,9.0,9.0,1.14536477093
3612,8.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,31.0,0.0,2.0,8.0,8.0,8.0,-0.169324425345
3613,10.0,0,139.0,-40.0,1,0,1,0,1.33340853257,-2.11748972629,-0.970268847026,0.0,13.9,4.0,10.0,10.0,10.0,-0.584783346918
3614,10.0,0,38.0,-47.0,0,0,0,0,-0.561345459585,-1.06995978031,-0.0816474124458,-3.0,3.8,4.0,10.0,10.0,10.0,-0.570984217445
3615,10.0,0,130.0,0.0,0,0,0,0,-0.060844405054,-0.0224298343162,-0.905247766447,1.0,13.0,4.0,10.0,10.0,10.0,-0.329507335272
3616,9.0,0,16.0,-70.0,0,0,0,0,-0.525595384261,-0.546194807311,-0.109100757579,-18.0,1.77777777778,3.0,9.0,9.0,9.0,-0.393630316384
3617,9.0,0,90.0,15.0,0,0,0,0,-0.311094932319,-0.0224298343162,-0.0455245899019,23.0,10.0,3.0,9.0,9.0,9.0,-0.126349785513
3618,10.0,0,91.0,15.0,0,0,0,0,-0.454095233614,-0.0224298343162,-0.0671982834283,0.0,9.1,4.0,10.0,10.0,10.0,-0.18124111712
3619,10.0,0,63.0,-10.0,0,1,0,1,-1.34784711671,-0.0224298343162,-0.0744228479371,2.0,6.3,4.0,10.0,10.0,10.0,-0.481566599653
3620,9.0,0,126.0,5.0,0,0,0,0,-0.775845911527,-0.0224298343162,1.39071883444,5.0,14.0,3.0,9.0,9.0,9.0,0.197481029534
3621,9.0,0,92.0,-36.0,0,0,0,0,-0.561345459585,-0.546194807311,-0.0932067156599,-3.0,10.2222222222,3.0,9.0,9.0,9.0,-0.400248994185
3622,10.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0657533705265,31.0,0.0,4.0,10.0,10.0,10.0,-0.168842787711
3623,10.0,0,160.0,-6.0,0,1,0,1,0.0106557455933,-1.06995978031,-0.604705882882,0.0,16.0,4.0,10.0,10.0,10.0,-0.554669972531
3624,10.0,0,137.0,-3.0,0,0,0,0,-0.489845308938,-1.06995978031,-0.0671982834283,13.0,13.7,4.0,10.0,10.0,10.0,-0.542334457557
3625,8.0,1,96.0,7.0,0,0,0,0,-0.70434576088,-0.0224298343162,0.11197091639,-8.0,12.0,2.0,8.0,8.0,8.0,-0.204934892935
3626,10.0,0,175.0,20.0,1,1,1,0,-1.09759658944,-0.0224298343162,-1.34305637568,0.0,17.5,4.0,10.0,10.0,10.0,-0.821027599812
3627,10.0,0,181.0,-2.0,1,1,1,1,0.582656950772,-0.0224298343162,0.114860742193,0.0,18.1,4.0,10.0,10.0,10.0,0.225029286216
3628,10.0,0,79.0,-13.0,0,0,0,0,-2.81360020497,-2.64125469929,-0.0671982834283,0.0,7.9,4.0,10.0,10.0,10.0,-1.8406843959
3629,10.0,0,27.0,25.0,0,0,0,0,-0.346845007643,-0.0224298343162,-0.0671982834283,31.0,2.7,4.0,10.0,10.0,10.0,-0.145491041796
3630,10.0,0,64.0,-10.0,0,0,0,0,0.0464058209169,-0.0224298343162,-0.129329538204,-5.0,6.4,4.0,10.0,10.0,10.0,-0.0351178505344
3631,10.0,0,3.0,3.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0888719769546,31.0,0.3,4.0,10.0,10.0,10.0,-0.176548989854
3632,10.0,0,215.0,26.0,1,1,1,0,1.2261583066,-0.0224298343162,-0.0700881092318,0.0,21.5,4.0,10.0,10.0,10.0,0.377880121016
3633,10.0,0,51.0,-15.0,1,1,1,1,-0.311094932319,-0.0224298343162,-0.166897273649,10.0,5.1,4.0,10.0,10.0,10.0,-0.166807346762
3634,9.0,0,116.0,11.0,0,0,0,0,2.08416011436,0.501335138678,-0.0758677608388,0.0,12.8888888889,3.0,9.0,9.0,9.0,0.836542497401
3635,10.0,0,126.0,-26.0,1,0,1,0,0.36815649883,-0.0224298343162,0.629249735218,-1.0,12.6,4.0,10.0,10.0,10.0,0.324992133244
3636,9.0,0,160.0,51.0,1,1,1,1,-0.275344856996,0.501335138678,-0.0267407221791,2.0,17.7777777778,3.0,9.0,9.0,9.0,0.0664165198345
3637,10.0,0,33.0,32.0,0,0,0,0,-0.561345459585,-0.0224298343162,-0.0671982834283,1.0,3.3,4.0,10.0,10.0,10.0,-0.216991192443
3638,10.0,0,73.0,-6.0,0,0,0,0,-0.847346062174,-0.0224298343162,-0.0729779350353,-2.0,7.3,4.0,10.0,10.0,10.0,-0.314251277175
3639,7.0,0,137.0,11.0,1,1,1,0,-0.168094631025,-0.546194807311,1.94845521452,1.76461320309,19.5714285714,1.0,7.0,7.0,7.0,0.411388592062
3640,10.0,0,151.0,26.0,0,0,0,0,1.0831580053,0.501335138678,-0.0643084576248,0.0,15.1,4.0,10.0,10.0,10.0,0.506728228785
3641,10.0,0,57.0,0.0,0,0,0,0,-0.597095534909,-0.0224298343162,-0.0700881092318,2.0,5.7,4.0,10.0,10.0,10.0,-0.229871159486
3642,10.0,0,109.0,-53.0,0,1,0,1,0.797157402713,-0.546194807311,0.661037819057,-1.0,10.9,4.0,10.0,10.0,10.0,0.304000138153
3643,10.0,0,57.0,-10.0,0,0,0,0,-0.668595685556,-0.0224298343162,-0.11777023499,-11.0,5.7,4.0,10.0,10.0,10.0,-0.269598584954
3644,10.0,0,64.0,-39.0,0,0,0,0,-0.561345459585,-0.0224298343162,-0.747752260156,-3.0,6.4,4.0,10.0,10.0,10.0,-0.443842518019
3645,9.0,0,68.0,0.0,0,0,0,0,0.0464058209169,4.16768994964,-0.153893057534,0.0,7.55555555556,3.0,9.0,9.0,9.0,1.35340090434
3646,9.0,0,15.0,-15.0,0,0,0,0,-0.561345459585,-0.0224298343162,0.165432693755,1.76461320309,1.66666666667,3.0,9.0,9.0,9.0,-0.139447533382
3647,10.0,0,109.0,0.0,0,0,0,0,-0.525595384261,-0.0224298343162,0.760736809278,11.0,10.9,4.0,10.0,10.0,10.0,0.0709038635669
3648,10.0,0,193.0,5.0,0,1,0,1,1.44065875854,0.501335138678,0.0483947487122,0.0,19.3,4.0,10.0,10.0,10.0,0.663462881977
3649,10.0,0,162.0,-7.0,1,0,1,0,0.296656348182,-0.0224298343162,-0.000732289947472,0.0,16.2,4.0,10.0,10.0,10.0,0.0911647413062
3650,9.0,0,109.0,-11.0,0,1,0,1,-0.0965944803776,-0.0224298343162,-0.0296305479826,1.0,12.1111111111,3.0,9.0,9.0,9.0,-0.0495516208922
3651,9.0,0,139.0,-4.0,0,1,0,1,1.19040823127,-0.0224298343162,0.117750567997,0.0,15.4444444444,3.0,9.0,9.0,9.0,0.428576321651
3652,10.0,0,110.0,0.0,1,1,1,0,0.0464058209169,-0.0224298343162,-0.0585288060177,3.0,11.0,4.0,10.0,10.0,10.0,-0.0115176064723
3653,8.0,0,178.0,-17.0,0,1,0,1,1.51215890919,5.21521989563,0.158208129246,-5.0,22.25,2.0,8.0,8.0,8.0,2.29519564469
3654,9.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0657533705265,31.0,0.0,3.0,9.0,9.0,9.0,-0.168842787711
3655,10.0,0,83.0,40.0,0,0,0,0,-0.346845007643,2.59639503066,-0.0671982834283,1.0,8.3,4.0,10.0,10.0,10.0,0.727450579862
3656,8.0,0,89.0,-69.0,1,1,1,1,0.904407628684,-0.546194807311,-0.0599737189195,-3.0,11.125,2.0,8.0,8.0,8.0,0.0994130341513
3657,9.0,0,136.0,-2.0,0,0,0,0,0.143928556723,0.501335138678,0.387949280625,0.0,15.1111111111,3.0,9.0,9.0,9.0,0.344404325342
3658,9.0,0,181.0,12.0,0,1,0,1,-1.02609643879,-1.06995978031,0.363385761295,0.0,20.1111111111,3.0,9.0,9.0,9.0,-0.577556819268
3659,8.0,0,98.0,52.0,1,1,1,1,-0.275344856996,1.02510011167,-0.0209610705721,3.0,12.25,2.0,8.0,8.0,8.0,0.242931394702
3660,8.0,0,174.0,-7.0,0,1,0,1,0.332406423506,-1.06995978031,1.06416851865,0.0,21.75,2.0,8.0,8.0,8.0,0.108871720616
3661,9.0,0,109.0,-46.0,0,1,0,1,-0.918846212821,-0.546194807311,0.00793718746307,3.0,12.1111111111,3.0,9.0,9.0,9.0,-0.485701277556
3662,10.0,0,164.0,4.0,1,1,1,0,0.546906875448,3.64392497665,0.270911335583,-1.0,16.4,4.0,10.0,10.0,10.0,1.48724772923
3663,10.0,0,218.0,27.0,0,0,0,0,0.0106557455933,0.501335138678,-0.383634208913,0.0,21.8,4.0,10.0,10.0,10.0,0.0427855584529
3664,10.0,0,8.0,0.0,1,1,1,1,-0.346845007643,-0.0224298343162,-0.0758677608388,3.0,0.8,4.0,10.0,10.0,10.0,-0.148380867599
3665,9.0,0,123.0,13.0,0,0,0,0,-0.168094631025,-1.06995978031,-0.0700881092318,-1.0,13.6666666667,3.0,9.0,9.0,9.0,-0.436047506854
3666,10.0,0,64.0,4.0,1,0,1,0,2.29866056631,-0.0224298343162,-0.0671982834283,0.0,6.4,4.0,10.0,10.0,10.0,0.736344149521
3667,7.0,1,73.0,-61.0,0,1,0,1,-0.990346363469,-1.06995978031,-0.0368551124914,-1.0,10.4285714286,1.0,7.0,7.0,7.0,-0.699053752088
3668,10.0,0,6.0,-6.0,0,0,0,0,0.618407026095,-0.0224298343162,-0.0671982834283,4.0,0.6,4.0,10.0,10.0,10.0,0.176259636117
3669,10.0,1,117.0,16.0,0,0,0,0,2.90641184681,-0.546194807311,0.0122719261683,0.0,11.7,4.0,10.0,10.0,10.0,0.790829655222
3670,10.0,0,0.0,-40.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0585288060177,31.0,0.0,4.0,10.0,10.0,10.0,-0.166434599541
3671,10.0,0,248.0,6.0,1,1,1,0,2.94216192213,1.54886508467,1.55832873105,0.0,24.8,4.0,10.0,10.0,10.0,2.01645191262
3672,10.0,0,177.0,-6.0,1,1,1,1,1.65515921048,-0.546194807311,2.13773880465,0.0,17.7,4.0,10.0,10.0,10.0,1.08223440261
3673,9.0,0,139.0,38.0,0,0,0,0,-0.168094631025,0.501335138678,0.0382803584,6.0,15.4444444444,3.0,9.0,9.0,9.0,0.123840288684
3674,9.0,0,113.0,5.0,0,1,0,1,1.04740792998,-0.0224298343162,-0.590256753864,6.0,12.5555555556,3.0,9.0,9.0,9.0,0.144907113933
3675,9.0,0,56.0,-2.0,0,0,0,0,-0.561345459585,-0.0224298343162,-0.0903168898564,0.0,6.22222222222,3.0,9.0,9.0,9.0,-0.224697394586
3676,9.0,0,71.0,1.0,0,0,0,0,-0.0965944803776,-0.0224298343162,-0.425536683064,6.0,7.88888888889,3.0,9.0,9.0,9.0,-0.181520332586
3677,6.0,0,126.0,4.0,1,1,1,0,-0.775845911527,-0.546194807311,-0.104766018874,2.0,21.0,0.0,6.0,6.0,6.0,-0.475602245904
3678,10.0,0,141.0,6.0,1,1,1,1,0.143928556723,-0.0224298343162,-0.197240444586,0.0,14.1,4.0,10.0,10.0,10.0,-0.0252472407266
3679,10.0,0,140.0,27.0,1,1,1,1,-0.382595082967,1.02510011167,0.0137168390701,-1.0,14.0,4.0,10.0,10.0,10.0,0.218740622592
3680,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
3681,5.0,1,73.0,26.0,1,1,1,1,3.08516222343,-0.0224298343162,-0.015181418965,-6.0,14.6,5.0,5.0,5.0,5.0,1.01585032338
3682,10.0,0,136.0,-40.0,1,1,0,0,-1.06184651412,-0.546194807311,-0.292604696102,-2.0,13.6,4.0,10.0,10.0,10.0,-0.63354867251
3683,10.0,0,59.0,-17.0,0,0,0,0,-0.275344856996,-0.0224298343162,0.166877606656,3.0,5.9,4.0,10.0,10.0,10.0,-0.0436323615519
3684,10.0,0,176.0,-5.0,0,0,0,0,-0.597095534909,-5.26007956426,7.8552591569,5.0,17.6,4.0,10.0,10.0,10.0,0.666028019244
3685,10.0,0,70.0,-13.0,1,1,1,1,-0.275344856996,-1.06995978031,-0.0657533705265,1.76461320309,7.0,4.0,10.0,10.0,10.0,-0.470352669276
3686,7.0,0,152.0,70.0,1,1,1,1,0.153656046888,-0.0224298343162,0.0267210551859,3.0,21.7142857143,1.0,7.0,7.0,7.0,0.0526490892525
3687,10.0,0,131.0,-34.0,0,1,0,1,-0.382595082967,-0.546194807311,-0.928366372875,0.0,13.1,4.0,10.0,10.0,10.0,-0.619052087718
3688,9.0,0,153.0,55.0,0,1,0,1,0.546906875448,-0.0224298343162,-0.0975414543652,1.0,17.0,3.0,9.0,9.0,9.0,0.142311862256
3689,10.0,0,110.0,0.0,1,1,1,1,-0.454095233614,-0.0224298343162,-0.0671982834283,3.0,11.0,4.0,10.0,10.0,10.0,-0.18124111712
3690,10.0,0,0.0,0.0,1,1,1,1,-0.41834515829,-0.0224298343162,-0.0671982834283,31.0,0.0,4.0,10.0,10.0,10.0,-0.169324425345
3691,9.0,0,55.0,-12.0,0,1,0,1,-0.561345459585,-0.0224298343162,-0.0339652866879,11.0,6.11111111111,3.0,9.0,9.0,9.0,-0.205913526863
3692,9.0,0,67.0,17.0,0,1,0,1,-0.454095233614,-0.0224298343162,-0.06864319633,13.0,7.44444444444,3.0,9.0,9.0,9.0,-0.181722754753
3693,10.0,0,21.0,0.0,0,1,0,1,-0.561345459585,-0.0224298343162,-0.0643084576248,2.0,2.1,4.0,10.0,10.0,10.0,-0.216027917175
3694,9.0,0,29.0,11.0,0,0,0,0,-0.239594781672,-0.0224298343162,-0.0671982834283,1.76461320309,3.22222222222,3.0,9.0,9.0,9.0,-0.109740966472
3695,5.0,0,0.0,0.0,0,0,0,0,-0.632845610232,-0.0224298343162,-0.062863544723,12.0,0.0,5.0,5.0,5.0,5.0,-0.23937966309
3696,9.0,0,155.0,28.0,0,0,0,0,-0.132344555701,0.059926781888,-0.140888841418,1.0,17.2222222222,3.0,9.0,9.0,9.0,-0.0711022050771
3697,10.0,0,88.0,-2.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.221803963916,-1.0,8.8,4.0,10.0,10.0,10.0,-0.220859652174
3698,10.0,0,67.0,36.0,0,0,0,0,0.511156800124,0.501335138678,-0.0599737189195,16.0,6.7,4.0,10.0,10.0,10.0,0.317506073294
3699,6.0,0,187.0,9.0,0,0,0,0,-0.275344856996,0.501335138678,1.85887061461,2.0,31.1666666667,0.0,6.0,6.0,6.0,0.694953632099
3700,10.0,0,120.0,16.0,1,1,1,1,-0.346845007643,-2.11748972629,1.63924385355,4.0,12.0,4.0,10.0,10.0,10.0,-0.275030293464
3701,10.0,0,89.0,-13.0,0,0,0,0,-1.77684802059,1.02510011167,-0.0426347640984,-6.0,8.9,4.0,10.0,10.0,10.0,-0.264794224338
3702,7.0,0,177.0,-2.0,0,1,0,1,-0.954596288145,5.21521989563,0.0700684422386,3.0,25.2857142857,1.0,7.0,7.0,7.0,1.44356401657
3703,6.0,0,143.0,5.0586103671,1,1,1,0,-0.275344856996,0.501335138678,-0.0729779350353,-15.0,23.8333333333,0.0,6.0,6.0,6.0,0.0510041155491
3704,10.0,0,95.0,-67.0,1,0,1,1,-0.132344555701,-2.64125469929,-0.136554102713,-2.0,9.5,4.0,10.0,10.0,10.0,-0.970051119234
3705,10.0,0,142.0,-7.0,0,0,0,0,-0.382595082967,2.59639503066,-3.05527816426,0.0,14.2,4.0,10.0,10.0,10.0,-0.280492738857
3706,9.0,0,198.0,32.0,0,0,0,0,0.725657252066,2.59639503066,-0.000732289947472,-2.0,22.0,3.0,9.0,9.0,9.0,1.10710666426
3707,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
3708,9.0,0,170.0,-2.0,0,1,0,1,-0.918846212821,-1.06995978031,-0.0281856350808,-2.0,18.8888888889,3.0,9.0,9.0,9.0,-0.672330542736
3709,10.0,0,55.0,-11.0,0,0,0,0,-0.382595082967,-0.0224298343162,-0.0671982834283,0.0,5.5,4.0,10.0,10.0,10.0,-0.15740773357
3710,10.0,0,145.0,36.0,1,1,1,0,0.904407628684,0.501335138678,-0.354735950878,0.0,14.5,4.0,10.0,10.0,10.0,0.350335605495
3711,9.0,0,129.0,70.0,0,0,0,0,0.143928556723,2.59639503066,0.0657337035333,31.0,14.3333333333,3.0,9.0,9.0,9.0,0.935352430304
3712,9.0,0,219.0,-11.0,1,1,1,1,-0.203844706349,-1.06995978031,0.804084196331,0.0,24.3333333333,3.0,9.0,9.0,9.0,-0.156573430108
3713,10.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0643084576248,31.0,0.0,4.0,10.0,10.0,10.0,-0.168361150077
3714,10.0,0,65.0,58.0,0,0,0,0,-0.275344856996,0.501335138678,-0.0671982834283,30.0,6.5,4.0,10.0,10.0,10.0,0.0529306660848
3715,10.0,0,83.0,-29.0,0,1,0,1,-1.06184651412,-2.11748972629,-0.0715330221335,-3.0,8.3,4.0,10.0,10.0,10.0,-1.08362308751
3716,10.0,0,157.0,49.0,1,1,1,1,0.143928556723,1.02510011167,-0.763646302075,0.0,15.7,4.0,10.0,10.0,10.0,0.13512745544
3717,7.0,0,78.0,24.0,0,0,0,0,-0.382595082967,-0.0224298343162,-0.051304241509,9.0,11.1428571429,1.0,7.0,7.0,7.0,-0.152109719597
3718,9.0,0,44.0,2.0,0,1,0,1,-0.382595082967,-0.0224298343162,-0.0671982834283,-3.0,4.88888888889,3.0,9.0,9.0,9.0,-0.15740773357
3719,10.0,0,74.0,-31.0,0,0,0,0,-0.81159598685,-0.0224298343162,-0.0281856350808,12.0,7.4,4.0,10.0,10.0,10.0,-0.287403818749
3720,10.0,0,125.0,-5.0,0,0,0,0,-0.382595082967,-2.64125469929,2.62033971384,1.0,12.5,4.0,10.0,10.0,10.0,-0.134503356139
3721,8.0,0,126.0,-8.0,1,1,1,1,-2.02709854785,1.54886508467,0.320038374242,0.0,15.75,2.0,8.0,8.0,8.0,-0.0527316963147
3722,8.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,31.0,0.0,2.0,8.0,8.0,8.0,-0.169324425345
3723,10.0,0,0.0,-56.0,0,0,0,0,-0.740095836203,-2.64125469929,-0.0180712447686,-4.0,0.0,4.0,10.0,10.0,10.0,-1.13314059342
3724,10.0,0,30.0,0.0,0,0,0,0,-0.132344555701,-0.0224298343162,-0.0469695028037,2.0,3.0,4.0,10.0,10.0,10.0,-0.0672479642737
3725,9.0,1,13.0,-21.0,0,1,0,1,-2.20584892447,-0.0224298343162,-0.587366928061,4.0,1.44444444444,3.0,9.0,9.0,9.0,-0.938548562283
3726,10.0,0,140.0,-4.0,0,1,0,1,-0.70434576088,-1.5937247533,-0.177011663962,0.0,14.0,4.0,10.0,10.0,10.0,-0.825027392714
3727,10.0,0,124.0,-45.0,0,0,0,0,-0.311094932319,2.59639503066,-0.0541940673125,0.0,12.4,4.0,10.0,10.0,10.0,0.743702010342
3728,9.0,0,126.0,-8.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.133664276909,5.0,14.0,3.0,9.0,9.0,9.0,-0.191479756505
3729,10.0,0,178.0,1.0,1,1,1,1,0.940157704008,0.501335138678,0.16976743246,0.0,17.8,4.0,10.0,10.0,10.0,0.537086758382
3730,9.0,0,125.0,10.0,1,0,1,0,0.117905971564,-0.0224298343162,0.0411701842035,0.0,13.8888888889,3.0,9.0,9.0,9.0,0.0455487738171
3731,9.0,0,189.0,12.0,1,1,1,1,0.332406423506,2.59639503066,-1.04684923082,0.0,21.0,3.0,9.0,9.0,9.0,0.627317407781
3732,9.0,0,113.0,1.0,1,0,1,0,-1.09759658944,-0.0224298343162,-0.518011108776,-1.0,12.5555555556,3.0,9.0,9.0,9.0,-0.546012510844
3733,9.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0744228479371,31.0,0.0,3.0,9.0,9.0,9.0,-0.171732613515
3734,10.0,0,36.0,15.0,0,0,0,0,-0.203844706349,-0.0224298343162,-0.0773126737406,1.76461320309,3.6,4.0,10.0,10.0,10.0,-0.101195738135
3735,10.0,0,166.0,-3.0,1,1,1,1,-2.63484982836,-3.68878464528,1.48319326016,0.0,16.6,4.0,10.0,10.0,10.0,-1.61348040449
3736,10.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,30.0,0.0,4.0,10.0,10.0,10.0,-0.169324425345
3737,10.0,0,105.0,16.0,0,0,0,0,3.54991320263,1.02510011167,0.179881822772,-10.0,10.5,4.0,10.0,10.0,10.0,1.58496504569
3738,7.0,0,117.0,-31.0,1,1,1,0,0.439656649477,0.501335138678,-0.0744228479371,3.0,16.7142857143,1.0,7.0,7.0,7.0,0.288856313406
3739,10.0,0,201.0,-18.0,0,1,0,1,2.62041124422,-0.546194807311,-0.403862989538,0.0,20.1,4.0,10.0,10.0,10.0,0.556784482457
3740,10.0,0,63.0,-25.0,0,0,0,0,-0.668595685556,-0.0224298343162,0.783855415706,3.0,6.3,4.0,10.0,10.0,10.0,0.0309432986114
3741,10.0,0,79.0,1.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.2087997478,3.0,7.9,4.0,10.0,10.0,10.0,-0.216524913469
3742,10.0,0,109.0,-20.0,0,1,0,1,0.439656649477,-0.546194807311,0.109081090586,0.0,10.9,4.0,10.0,10.0,10.0,0.000847644250721
3743,10.0,0,55.0,0.0,0,0,0,0,-0.81159598685,-0.0224298343162,-0.0368551124914,17.0,5.5,4.0,10.0,10.0,10.0,-0.290293644553
3744,9.0,0,197.0,15.0,1,1,1,0,0.143928556723,-0.0224298343162,-0.334507170253,0.0,21.8888888889,3.0,9.0,9.0,9.0,-0.0710028159489
3745,10.0,0,73.0,-27.0,0,0,0,0,-0.239594781672,-1.06995978031,-0.0267407221791,6.0,7.3,4.0,10.0,10.0,10.0,-0.445431761386
3746,10.0,0,104.0,40.0,0,1,0,1,0.582656950772,-0.0224298343162,-0.143778667221,2.0,10.4,4.0,10.0,10.0,10.0,0.138816149745
3747,5.0,0,140.0,35.0,1,1,1,0,0.689907176742,-2.11748972629,-0.0498593286072,2.0,28.0,5.0,5.0,5.0,5.0,-0.492480626053
3748,10.0,0,157.0,59.0,1,1,1,1,2.29866056631,-1.5937247533,-0.0599737189195,-2.0,15.7,4.0,10.0,10.0,10.0,0.214987364696
3749,10.0,0,221.0,75.0,0,0,0,0,0.904407628684,4.16768994964,0.0729582680421,0.0,22.1,4.0,10.0,10.0,10.0,1.71501861546
3750,9.0,0,15.0,-10.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0643084576248,31.0,1.66666666667,3.0,9.0,9.0,9.0,-0.168361150077
3751,10.0,0,112.0,-11.0,1,1,1,0,0.689907176742,-0.0224298343162,-0.0238508963756,-3.0,11.2,4.0,10.0,10.0,10.0,0.214542148684
3752,10.0,0,151.0,2.0,0,0,0,0,0.36815649883,0.501335138678,-0.172676925256,0.0,15.1,4.0,10.0,10.0,10.0,0.232271570751
3753,10.0,0,149.0,22.0,1,1,1,0,-1.77684802059,0.501335138678,0.185661474379,1.0,14.9,4.0,10.0,10.0,10.0,-0.36328380251
3754,10.0,0,132.0,1.0,1,1,1,0,-0.168094631025,-0.0224298343162,-0.0484144157054,0.0,13.2,4.0,10.0,10.0,10.0,-0.0796462936822
3755,10.0,0,36.0,-37.0,0,0,0,0,0.0821558962406,-0.546194807311,-0.0296305479826,3.0,3.6,4.0,10.0,10.0,10.0,-0.164556486351
3756,10.0,0,142.0,-15.0,1,1,1,0,0.189406122211,-0.546194807311,-0.185681141372,0.0,14.2,4.0,10.0,10.0,10.0,-0.180823275491
3757,10.0,0,69.0,-41.0,0,0,0,0,-0.525595384261,-0.0224298343162,0.854656147892,3.0,6.9,4.0,10.0,10.0,10.0,0.102210309772
3758,10.0,0,27.0,-10.0,0,0,0,0,-0.382595082967,-0.0224298343162,-0.0108466802598,1.76461320309,2.7,4.0,10.0,10.0,10.0,-0.138623865848
3759,10.0,0,94.0,-3.0,0,1,0,1,0.654157101419,1.02510011167,0.247792729155,-10.0,9.4,4.0,10.0,10.0,10.0,0.642349980749
3760,10.0,0,76.0,0.0,1,1,1,1,-0.489845308938,-0.0224298343162,-0.0729779350353,1.0,7.6,4.0,10.0,10.0,10.0,-0.19508435943
3761,10.0,0,98.0,60.0,0,0,0,0,-0.275344856996,0.501335138678,-0.148113405927,31.0,9.8,4.0,10.0,10.0,10.0,0.0259589585853
3762,10.0,0,99.0,13.0,0,0,0,0,0.868657553361,-0.0224298343162,-0.10187619307,-13.0,9.9,4.0,10.0,10.0,10.0,0.248117175325
3763,9.0,0,58.0,36.0,0,0,0,0,-0.132344555701,0.501335138678,-0.0903168898564,1.0,6.44444444444,3.0,9.0,9.0,9.0,0.0928912310402
3764,10.0,0,82.0,-2.0,0,0,0,0,-0.740095836203,-0.0224298343162,0.0194964906771,-1.0,8.2,4.0,10.0,10.0,10.0,-0.247676393281
3765,10.0,0,2.0,-14.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.201575183292,31.0,0.2,4.0,10.0,10.0,10.0,-0.214116725299
3766,9.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,31.0,0.0,3.0,9.0,9.0,9.0,-0.169324425345
3767,9.0,0,92.0,-15.0,0,1,0,1,-2.2415989998,-2.11748972629,2.32991222059,0.0,10.2222222222,3.0,9.0,9.0,9.0,-0.676392168502
3768,9.0,1,52.0,0.0,0,0,0,0,-0.346845007643,-0.0224298343162,-0.130774451106,31.0,5.77777777778,3.0,9.0,9.0,9.0,-0.166683097688
3769,10.0,0,101.0,-30.0,0,0,0,0,-0.81159598685,-2.11748972629,-0.609040621587,0.0,10.1,4.0,10.0,10.0,10.0,-1.17937544491
3770,9.0,0,173.0,7.0,0,1,0,1,0.76140732739,1.02510011167,-0.0238508963756,1.0,19.2222222222,3.0,9.0,9.0,9.0,0.587552180896
3771,10.0,1,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,31.0,0.0,4.0,10.0,10.0,10.0,-0.169324425345
3772,9.0,0,185.0,43.0,1,1,1,1,-1.77684802059,-0.546194807311,0.256462206565,0.0,20.5555555556,3.0,9.0,9.0,9.0,-0.688860207111
3773,10.0,0,158.0,-34.0,1,0,1,0,-2.13434877383,-0.0224298343162,0.504987225667,0.0,15.8,4.0,10.0,10.0,10.0,-0.550597127491
3774,8.0,0,21.0,-3.0,0,0,0,0,0.296656348182,-0.0224298343162,-0.0671982834283,10.0,2.625,2.0,8.0,8.0,8.0,0.069009410146
3775,10.0,0,195.0,17.0,1,1,1,0,0.143928556723,1.02510011167,0.231898687235,0.0,19.5,4.0,10.0,10.0,10.0,0.46697578521
3776,10.0,0,191.0,3.0,1,1,1,0,3.15666237407,1.02510011167,0.0719620589893,0.0,19.1,4.0,10.0,10.0,10.0,1.41790818158
