ID,Blogs - Change,Customer Activity - Change,Days Since Last Login - Change,Happiness Index - Change,Happiness Index - Current Month,Happiness Index - Monthly,Logins - Change,Longevity - Modulo 12,Longevity - Modulo 18,Longevity - Modulo 24,Longevity - Modulo 6,Longevity - Months,Support Cases - Change,Support Cases - Current Month,Support Priority - Change,Support Priority - Current Month,Views - Change,Churn
2038,-0.546194807311,-0.449500281918,-4.0,-11.0,173.0,5.96551724138,-0.525595384261,5.0,11.0,5.0,5.0,29.0,0,0,0,0,-0.276710654183,0
2046,-0.0224298343162,-0.150540557622,31.0,0.0,0.0,0.0,-0.41834515829,5.0,11.0,5.0,5.0,29.0,0,0,0,0,-0.0108466802598,0
2053,-0.0224298343162,-0.450632900668,0.0,-11.0,231.0,7.96551724138,-1.24059689073,5.0,11.0,5.0,5.0,29.0,1,1,0,1,-0.0888719769546,0
2058,-0.0224298343162,-0.0501575075995,-3.0,10.0,55.0,1.89655172414,-0.060844405054,5.0,11.0,5.0,5.0,29.0,0,0,0,0,-0.0671982834283,0
2063,-0.0224298343162,-0.310040787543,0.0,-12.0,80.0,2.75862068966,-0.81159598685,5.0,11.0,5.0,5.0,29.0,0,1,0,1,-0.0960965414634,0
2072,-1.06995978031,-0.212319146569,0.0,-14.0,152.0,6.08,-0.239594781672,1.0,7.0,1.0,1.0,25.0,0,0,0,0,0.672597122271,1
2076,-0.0224298343162,-0.170287700613,30.0,-4.0,13.0,0.464285714286,-0.41834515829,4.0,10.0,4.0,4.0,28.0,0,0,0,0,-0.0700881092318,1
2085,-0.546194807311,-0.307805285792,4.0,-27.0,101.0,3.48275862069,-0.275344856996,5.0,11.0,5.0,5.0,29.0,0,0,0,0,-0.10187619307,0
2090,-0.0224298343162,-0.15740773357,11.0,0.0,39.0,1.34482758621,-0.382595082967,5.0,11.0,5.0,5.0,29.0,0,0,0,0,-0.0671982834283,0
2097,-0.0224298343162,-0.0904754611155,2.0,-33.0,37.0,1.32142857143,-0.239594781672,4.0,10.0,4.0,4.0,28.0,0,0,0,0,-0.00940176735801,0
2099,-2.11748972629,-0.431173038812,7.0,6.0,126.0,4.5,0.511156800124,4.0,10.0,4.0,4.0,28.0,0,0,0,0,0.312813809734,0
2105,-1.06995978031,-0.268250546743,0.0,-37.0,115.0,4.10714285714,0.332406423506,4.0,10.0,4.0,4.0,28.0,0,0,0,0,-0.0671982834283,0
2116,-0.0224298343162,0.127753842824,0.0,0.0,72.0,5.14285714286,0.439656649477,2.0,14.0,14.0,2.0,14.0,0,0,0,0,-0.0339652866879,1
2119,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,8.0,2.0,20.0,2.0,20.0,0,0,0,0,-0.0671982834283,1
2122,-1.06995978031,-0.612187273135,1.0,-18.0,149.0,7.09523809524,-0.346845007643,9.0,3.0,21.0,3.0,21.0,0,0,0,0,-0.419757031457,0
2128,-1.06995978031,-0.231459023057,-1.0,-1.0,179.0,8.52380952381,0.832907478037,9.0,3.0,21.0,3.0,21.0,0,1,0,1,-0.457324766903,0
2148,0.059926781888,0.103686180056,2.0,29.0,145.0,6.90476190476,0.296656348182,9.0,3.0,21.0,3.0,21.0,0,0,0,0,-0.0455245899019,0
2149,-0.0224298343162,-0.0967060330369,-3.0,30.0,158.0,7.52380952381,-0.525595384261,9.0,3.0,21.0,3.0,21.0,0,0,0,0,0.257907119467,0
2151,-0.0224298343162,-0.0855194770431,0.0,-27.0,34.0,1.61904761905,-0.41834515829,9.0,3.0,21.0,3.0,21.0,0,0,0,0,0.184216561477,0
2155,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,7.0,1.0,19.0,1.0,19.0,0,0,0,0,-0.0671982834283,0
2159,-0.0224298343162,-0.134646515703,31.0,-1.0,48.0,2.28571428571,-0.41834515829,9.0,3.0,21.0,3.0,21.0,0,0,0,0,0.0368354454982,0
2165,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,9.0,3.0,21.0,3.0,21.0,0,0,0,0,-0.0671982834283,1
2168,-0.0224298343162,-0.217363939663,4.0,0.0,95.0,4.75,-0.454095233614,8.0,2.0,20.0,2.0,20.0,0,0,0,0,-0.17556675106,0
2170,-0.0224298343162,-0.0144074322759,2.0,-2.0,42.0,2.1,0.0464058209169,8.0,2.0,20.0,2.0,20.0,0,0,0,0,-0.0671982834283,0
2178,-0.0224298343162,-0.201594146818,31.0,-25.0,60.0,4.28571428571,-0.41834515829,2.0,14.0,14.0,2.0,14.0,0,0,0,0,-0.164007447846,1
2187,-0.0224298343162,-0.0603807883254,3.0,-12.0,116.0,6.10526315789,-0.168094631025,7.0,1.0,19.0,1.0,19.0,1,1,0,1,0.00938210036482,0
2188,-0.0224298343162,-0.159691672667,31.0,0.0,37.0,1.7619047619,-0.41834515829,9.0,3.0,21.0,3.0,21.0,0,0,0,0,-0.0383000253931,1
2190,-0.0224298343162,-0.306965278027,-1.0,0.0,141.0,7.05,-1.41934726735,8.0,2.0,20.0,2.0,20.0,1,1,0,1,0.520881267587,0
2191,0.501335138678,0.0886807414084,3.0,1.0,100.0,7.14285714286,-0.168094631025,2.0,14.0,14.0,2.0,14.0,0,0,0,0,-0.0671982834283,1
2209,-0.546194807311,0.721038274283,0.0,18.0,216.0,6.17142857143,2.47741094292,11.0,17.0,11.0,5.0,35.0,0,1,0,1,0.231898687235,0
2233,0.059926781888,-0.429193486361,-1.0,-18.0,150.0,4.28571428571,-1.31209704138,11.0,17.0,11.0,5.0,35.0,0,0,0,0,-0.0354101995896,0
2234,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,11.0,17.0,11.0,5.0,35.0,0,0,0,0,-0.0671982834283,0
2239,-0.0224298343162,-0.163063136104,31.0,-15.0,0.0,0.0,-0.41834515829,11.0,17.0,11.0,5.0,35.0,0,0,0,0,-0.0484144157054,0
2248,-0.0224298343162,-0.10203476433,-25.0,10.0,76.0,2.81481481481,-0.239594781672,3.0,9.0,3.0,3.0,27.0,1,1,1,1,-0.0440796770002,1
2257,-0.546194807311,-1.25801490288,-3.0,-3.0,166.0,4.74285714286,-0.847346062174,11.0,17.0,11.0,5.0,35.0,0,0,0,0,-2.38050383914,0
2259,-0.0224298343162,-0.220362655881,0.0,-1.0,86.0,2.45714285714,-0.561345459585,11.0,17.0,11.0,5.0,35.0,0,0,0,0,-0.0773126737406,0
2270,-0.0224298343162,0.0444458908161,31.0,34.0,81.0,2.45454545455,0.296656348182,9.0,15.0,9.0,3.0,33.0,0,0,0,0,-0.140888841418,0
2272,0.501335138678,-0.0588874380785,3.0,-34.0,91.0,2.67647058824,-0.668595685556,10.0,16.0,10.0,4.0,34.0,0,0,0,0,-0.00940176735801,0
2281,-2.11748972629,0.0346473464862,-3.0,-27.0,139.0,4.48387096774,-0.203844706349,7.0,13.0,7.0,1.0,31.0,0,0,0,0,2.4252764721,0
2286,-2.11748972629,-0.690207332345,0.0,7.0,227.0,6.67647058824,-0.0250943297304,10.0,16.0,10.0,4.0,34.0,1,1,1,1,0.0719620589893,0
2295,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,9.0,15.0,9.0,3.0,33.0,0,0,0,0,-0.0671982834283,1
2303,-0.0224298343162,-0.182655312702,5.0,-5.0,145.0,4.26470588235,-0.740095836203,10.0,16.0,10.0,4.0,34.0,1,0,1,0,0.214559732414,0
2311,-0.0224298343162,-0.169324425345,0.0,0.0,0.0,0.0,-0.41834515829,1.0,1.0,1.0,1.0,1.0,0,0,0,0,-0.0671982834283,0
2315,-0.0224298343162,-0.133574350021,13.0,0.0,17.0,0.53125,-0.311094932319,8.0,14.0,8.0,2.0,32.0,0,0,0,0,-0.0671982834283,1
2320,3.12016000365,0.691267304249,3.0,6.0,153.0,4.5,-0.954596288145,10.0,16.0,10.0,4.0,34.0,1,1,1,1,-0.0917618027581,0
2326,1.02510011167,0.352827665972,0.0,13.0,172.0,5.375,0.143928556723,8.0,14.0,8.0,2.0,32.0,0,0,0,0,-0.110545670481,0
2334,-0.0224298343162,-3.60980165216,0.0,-14.0,120.0,3.75,-0.239594781672,8.0,14.0,8.0,2.0,32.0,1,0,1,0,-10.5673803405,0
2335,1.54886508467,0.557397055037,0.0,-13.0,193.0,8.77272727273,0.0821558962406,10.0,4.0,22.0,4.0,22.0,1,0,1,0,0.0411701842035,0
2344,-0.546194807311,-0.163593211083,0.0,-33.0,148.0,9.25,0.0821558962406,4.0,16.0,16.0,4.0,16.0,0,0,0,0,-0.0267407221791,0
2349,-1.5937247533,-0.720527384813,0.0,-45.0,146.0,7.68421052632,-0.561345459585,7.0,1.0,19.0,1.0,19.0,0,0,0,0,-0.0065119415545,0
2353,-0.546194807311,-0.379816411598,3.0,9.0,183.0,9.15,0.904407628684,8.0,2.0,20.0,2.0,20.0,1,1,1,1,-1.49766205617,0
2356,0.501335138678,0.766393727902,-1.0,-18.0,162.0,13.5,1.61940913516,0.0,12.0,12.0,0.0,12.0,0,0,0,0,0.17843690987,1
2367,-0.0224298343162,-0.0997354665736,-4.0,0.0,101.0,5.05,-0.346845007643,8.0,2.0,20.0,2.0,20.0,0,0,0,0,0.0700684422386,0
2370,-0.0224298343162,-0.170287700613,31.0,0.0,0.0,0.0,-0.41834515829,7.0,1.0,19.0,1.0,19.0,0,0,0,0,-0.0700881092318,1
2372,-0.546194807311,0.0274973981515,0.0,30.0,240.0,26.6666666667,0.143928556723,9.0,9.0,9.0,3.0,9.0,1,1,0,1,0.484758445043,0
2385,0.501335138678,-0.014964881638,-1.0,-15.0,163.0,14.8181818182,-0.41834515829,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.127884625302,0
2387,0.501335138678,-0.00439957101136,-3.0,2.0,136.0,6.8,-0.132344555701,8.0,2.0,20.0,2.0,20.0,1,1,0,1,-0.382189296011,0
2390,-0.0224298343162,0.158765714903,0.0,17.0,135.0,7.10526315789,0.940157704008,7.0,1.0,19.0,1.0,19.0,1,0,1,0,-0.441430724983,0
2398,-1.06995978031,-0.373388538465,-4.0,-3.0,190.0,9.5,-0.597095534909,8.0,2.0,20.0,2.0,20.0,1,0,1,0,0.546889699818,0
2412,-0.0224298343162,-0.197010909965,-18.0,-9.0,0.0,0.0,-0.489845308938,5.0,17.0,17.0,5.0,17.0,1,0,1,0,-0.0787575866423,1
2415,-0.0224298343162,-0.0896825109004,-2.0,11.0,127.0,6.35,0.225156197535,8.0,2.0,20.0,2.0,20.0,1,1,0,1,-0.47177389592,0
2416,1.02510011167,0.246738419794,0.0,1.0,162.0,8.52631578947,0.153656046888,7.0,1.0,19.0,1.0,19.0,0,0,0,0,-0.43854089918,0
2419,-0.0224298343162,-0.0856590847763,-1.0,-5.0,152.0,8.0,-0.239594781672,7.0,1.0,19.0,1.0,19.0,0,0,0,0,0.00504736165955,0
2429,-0.0224298343162,0.0615670648099,1.0,-18.0,78.0,3.9,0.0821558962406,8.0,2.0,20.0,2.0,20.0,0,0,0,0,0.124975132505,0
2437,-0.0224298343162,-0.18124111712,7.0,-16.0,20.0,1.0,-0.454095233614,8.0,2.0,20.0,2.0,20.0,0,0,0,0,-0.0671982834283,0
2442,-0.0224298343162,-0.165471324274,2.0,-11.0,153.0,7.65,-0.41834515829,8.0,2.0,20.0,2.0,20.0,0,0,0,0,-0.0556389802142,0
2444,-0.0224298343162,-0.347717413403,0.0,-20.0,109.0,5.73684210526,-0.918846212821,7.0,1.0,19.0,1.0,19.0,1,1,1,1,-0.10187619307,0
2459,-0.546194807311,-0.0476400307917,1.0,-1.0,174.0,9.15789473684,2.33441064163,7.0,1.0,19.0,1.0,19.0,1,1,0,0,-1.93113592669,0
2462,-0.0224298343162,-2.1801461883,-3.0,1.0,112.0,6.22222222222,-0.561345459585,6.0,0.0,18.0,0.0,18.0,0,0,0,0,-5.95666327099,1
2464,-0.546194807311,-0.337045573728,-7.0,-61.0,51.0,2.83333333333,-0.454095233614,6.0,0.0,18.0,0.0,18.0,0,0,0,0,-0.0108466802598,0
2490,-0.0224298343162,-0.0506391452334,0.0,-15.0,81.0,4.26315789474,-0.060844405054,7.0,1.0,19.0,1.0,19.0,0,0,0,0,-0.06864319633,0
2498,-0.0224298343162,-0.157283484497,31.0,10.0,48.0,4.0,-0.41834515829,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.0310754608844,0
2520,-0.0224298343162,-0.190749620724,-20.0,-26.0,0.0,0.0,-0.489845308938,6.0,0.0,18.0,0.0,18.0,0,0,0,0,-0.0599737189195,1
2527,0.501335138678,-0.260274783491,2.0,35.0,152.0,8.44444444444,-1.20484681541,6.0,0.0,18.0,0.0,18.0,0,0,0,0,-0.0773126737406,0
2528,-0.0224298343162,-0.169324425345,-10.0,-7.0,30.0,1.66666666667,-0.41834515829,6.0,0.0,18.0,0.0,18.0,0,0,0,0,-0.0671982834283,1
2530,-0.0224298343162,0.0181001463261,0.0,5.0586103671,216.0,43.2,0.143928556723,5.0,5.0,5.0,5.0,5.0,1,1,1,1,-0.0671982834283,0
2533,-0.0224298343162,-0.212423314251,-34.0,-36.0,41.0,2.15789473684,-0.489845308938,7.0,1.0,19.0,1.0,19.0,0,0,0,0,-0.124994799499,0
2536,-0.0224298343162,-0.245159314698,0.0,15.0,36.0,3.27272727273,-0.632845610232,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.0802024995441,0
2547,-0.0224298343162,-0.115644867153,31.0,8.0,76.0,4.0,-0.203844706349,7.0,1.0,19.0,1.0,19.0,0,0,0,0,-0.120660060793,0
2548,-0.0224298343162,-0.297999846695,0.0,-8.0,71.0,3.94444444444,-0.81159598685,6.0,0.0,18.0,0.0,18.0,1,0,1,0,-0.0599737189195,0
2550,-0.0224298343162,-0.145491041796,31.0,10.0,10.0,0.526315789474,-0.346845007643,7.0,1.0,19.0,1.0,19.0,0,0,0,0,-0.0671982834283,0
2558,-0.0224298343162,0.273038083215,4.0,32.0,116.0,6.44444444444,0.904407628684,6.0,0.0,18.0,0.0,18.0,0,0,0,0,-0.062863544723,0
2564,-0.0224298343162,-0.121657658247,-19.0,9.0,48.0,2.52631578947,-0.275344856996,7.0,1.0,19.0,1.0,19.0,0,0,0,0,-0.0671982834283,0
2565,-0.546194807311,0.749036071485,4.0,-23.0,109.0,6.05555555556,3.01366207278,6.0,0.0,18.0,0.0,18.0,1,1,1,1,-0.220359051014,0
2569,-0.0224298343162,-0.512001922548,-11.0,-52.0,69.0,3.63157894737,-0.489845308938,7.0,1.0,19.0,1.0,19.0,0,0,0,0,-1.02373062439,0
2577,2.07263005766,1.26404137825,3.0,34.0,145.0,8.05555555556,1.51215890919,6.0,0.0,18.0,0.0,18.0,0,0,0,0,0.207335167905,1
2581,-0.0224298343162,-0.189304707823,2.0,-7.0,86.0,4.77777777778,-0.489845308938,6.0,0.0,18.0,0.0,18.0,0,0,0,0,-0.0556389802142,1
2587,-0.0224298343162,-0.792580262091,0.0,-12.0,142.0,7.88888888889,-1.38359719203,6.0,0.0,18.0,0.0,18.0,0,0,0,0,-0.971713759928,0
2590,-0.0224298343162,-0.23944109773,0.0,1.0,182.0,10.1111111111,-0.060844405054,6.0,0.0,18.0,0.0,18.0,1,1,0,1,-0.635049053819,0
2606,-1.5937247533,-0.755841898482,12.0,-39.0,114.0,4.07142857143,-0.239594781672,4.0,10.0,4.0,4.0,28.0,0,0,0,0,-0.434206160474,0
2608,-0.0224298343162,1.77285767524,0.0,25.0,216.0,8.0,0.904407628684,3.0,9.0,3.0,3.0,27.0,0,0,0,0,4.43659523135,0
2610,-0.0224298343162,-0.213619729006,1.76461320309,-36.0,49.0,3.5,-0.561345459585,2.0,14.0,14.0,2.0,14.0,0,0,0,0,-0.057083893116,1
2613,-0.546194807311,-0.601745230011,3.0,-23.0,133.0,4.75,-1.20484681541,4.0,10.0,4.0,4.0,28.0,1,1,1,1,-0.0541940673125,0
2614,-0.0224298343162,-0.110765676379,0.0,0.0,145.0,5.57692307692,0.332406423506,2.0,8.0,2.0,2.0,26.0,0,0,0,0,-0.642273618327,0
2620,1.02510011167,0.529522525338,-2.0,2.0,168.0,16.8,0.689907176742,10.0,10.0,10.0,4.0,10.0,1,1,1,1,-0.1264397124,0
2621,-1.5937247533,-1.04987399466,0.0,-2.0,118.0,4.21428571429,-0.311094932319,4.0,10.0,4.0,4.0,28.0,0,0,0,0,-1.24480229836,0
2623,-0.0224298343162,-0.143082853626,31.0,2.0,18.0,0.666666666667,-0.346845007643,3.0,9.0,3.0,3.0,27.0,0,0,0,0,-0.0599737189195,1
2627,-0.0224298343162,0.566852398565,3.0,-27.0,92.0,3.28571428571,0.76140732739,4.0,10.0,4.0,4.0,28.0,0,0,0,0,0.961579702622,1
2635,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,1.0,7.0,1.0,1.0,25.0,0,0,0,0,-0.0671982834283,1
2644,-0.0224298343162,0.108985333761,-1.0,5.0,174.0,6.21428571429,0.296656348182,4.0,10.0,4.0,4.0,28.0,0,0,0,0,0.0527294874175,0
2649,-0.0224298343162,-0.418363179196,2.0,0.0,89.0,3.2962962963,-1.24059689073,3.0,9.0,3.0,3.0,27.0,0,0,0,0,0.00793718746307,1
2652,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,3.0,9.0,3.0,3.0,27.0,0,0,0,0,-0.0671982834283,1
2656,-0.0224298343162,-0.177512265122,31.0,-14.0,45.0,1.66666666667,-0.41834515829,3.0,9.0,3.0,3.0,27.0,0,0,0,0,-0.0917618027581,0
2664,-0.0224298343162,-0.711370565466,0.0,-10.0,160.0,6.66666666667,-1.88409824656,0.0,6.0,0.0,0.0,24.0,0,1,0,1,-0.227583615523,0
2666,-0.0224298343162,-0.693798471158,-1.0,-30.0,53.0,2.03846153846,-1.81259809591,2.0,8.0,2.0,2.0,26.0,0,0,0,0,-0.246367483246,0
2667,-0.0224298343162,-0.156444458303,-2.0,-18.0,47.0,1.74074074074,-0.382595082967,3.0,9.0,3.0,3.0,27.0,0,0,0,0,-0.0643084576248,0
2668,-1.5937247533,-0.728621692836,-4.0,-38.0,118.0,4.37037037037,-0.311094932319,3.0,9.0,3.0,3.0,27.0,0,0,0,0,-0.281045392888,0
2670,-0.0224298343162,-0.278827873093,3.0,-5.0,89.0,3.70833333333,-1.06184651412,0.0,6.0,0.0,0.0,24.0,0,0,0,0,0.247792729155,0
2679,-1.06995978031,-0.63477816595,3.0,-72.0,2.0,0.0740740740741,-0.775845911527,3.0,9.0,3.0,3.0,27.0,0,0,0,0,-0.0585288060177,0
2682,-0.0224298343162,-0.31232472664,6.0,9.0,93.0,3.57692307692,-0.847346062174,2.0,8.0,2.0,2.0,26.0,0,0,0,0,-0.0671982834283,0
2684,-0.0224298343162,-0.0268057616843,0.0,-27.0,70.0,2.8,0.0106557455933,1.0,7.0,1.0,1.0,25.0,0,0,0,0,-0.06864319633,1
2685,-0.0224298343162,0.378843396284,10.0,9.0,54.0,2.16,1.2261583066,1.0,7.0,1.0,1.0,25.0,1,0,1,0,-0.0671982834283,0
2692,-0.0224298343162,-0.420272991276,7.0,-25.0,115.0,4.42307692308,-0.275344856996,2.0,8.0,2.0,2.0,26.0,0,0,0,0,-0.963044282517,1
2700,-0.0224298343162,-0.174622439318,-5.0,0.0,83.0,3.19230769231,-0.41834515829,2.0,8.0,2.0,2.0,26.0,0,0,0,0,-0.0830923253476,1
2701,3.64392497665,1.30176978439,0.0,-36.0,167.0,6.42307692308,-0.132344555701,2.0,8.0,2.0,2.0,26.0,0,1,0,1,0.393728932232,0
2706,-1.5937247533,-0.906985343369,0.0,5.0586103671,70.0,3.04347826087,-2.20584892447,11.0,5.0,23.0,5.0,23.0,1,0,1,0,1.07861764766,1
2715,1.54886508467,1.18138440736,0.0,13.0,151.0,5.80769230769,2.08416011436,2.0,8.0,2.0,2.0,26.0,0,0,0,0,-0.0888719769546,0
2721,-3.16501967228,-1.25178077912,2.0,-1.0,189.0,7.26923076923,-0.346845007643,2.0,8.0,2.0,2.0,26.0,0,0,0,0,-0.243477657443,0
2723,-0.0224298343162,-0.179920453291,31.0,0.0,0.0,0.0,-0.41834515829,2.0,8.0,2.0,2.0,26.0,0,0,0,0,-0.0989863672669,0
2735,-1.06995978031,-0.849649985317,0.0,13.0,208.0,8.32,-0.203844706349,1.0,7.0,1.0,1.0,25.0,0,0,0,0,-1.2751454693,0
2739,-0.0224298343162,-0.105266620034,1.76461320309,8.0,85.0,3.26923076923,-0.41834515829,2.0,8.0,2.0,2.0,26.0,0,0,0,0,0.124975132505,0
2744,-0.0224298343162,-0.768917203595,1.0,-11.0,84.0,3.23076923077,-0.847346062174,2.0,8.0,2.0,2.0,26.0,0,0,0,0,-1.43697571429,0
2745,1.54886508467,0.528747295149,4.0,-6.0,125.0,5.4347826087,0.0106557455933,11.0,5.0,23.0,5.0,23.0,1,1,1,1,0.0267210551859,0
2753,-0.0224298343162,0.750638312145,3.0,-17.0,144.0,5.53846153846,2.62041124422,2.0,8.0,2.0,2.0,26.0,1,1,0,1,-0.346066473467,0
2768,1.02510011167,0.437358032412,-1.0,27.0,153.0,6.12,0.0464058209169,1.0,7.0,1.0,1.0,25.0,0,0,0,0,0.240568164646,0
2770,0.501335138678,0.0623149206163,-14.0,45.0,119.0,4.57692307692,-0.203844706349,2.0,8.0,2.0,2.0,26.0,0,0,0,0,-0.110545670481,0
2789,-0.0224298343162,0.518969230435,3.0,-12.0,148.0,5.92,1.51215890919,1.0,7.0,1.0,1.0,25.0,1,1,1,1,0.0671786164351,0
2800,0.501335138678,0.146451257801,-2.0,10.0,158.0,8.31578947368,0.143928556723,7.0,1.0,19.0,1.0,19.0,1,1,1,1,-0.205909921997,0
2817,-0.546194807311,-1.63891071842,3.0,23.0,178.0,6.84615384615,0.654157101419,2.0,8.0,2.0,2.0,26.0,0,0,0,0,-5.02469444935,0
2819,3.64392497665,2.09795164997,0.0,-14.0,250.0,10.0,2.90641184681,1.0,7.0,1.0,1.0,25.0,1,0,1,0,-0.256481873558,0
2824,-0.0224298343162,-0.201594146818,18.0,-10.0,68.0,5.23076923077,-0.41834515829,1.0,13.0,13.0,1.0,13.0,1,0,1,0,-0.164007447846,1
2829,-0.0224298343162,-0.165952961908,31.0,-14.0,0.0,0.0,-0.41834515829,0.0,6.0,0.0,0.0,24.0,1,0,1,0,-0.057083893116,0
2834,-0.0224298343162,-0.383824877287,1.76461320309,5.0586103671,6.0,0.4,-1.06184651412,3.0,15.0,15.0,3.0,15.0,0,0,0,0,-0.0671982834283,1
2841,-0.0224298343162,0.000632224789274,15.0,-3.0,107.0,9.72727272727,0.153656046888,11.0,11.0,11.0,5.0,11.0,1,1,1,1,-0.129329538204,0
2848,-0.0224298343162,-0.0349936014609,31.0,36.0,47.0,1.95833333333,0.0106557455933,0.0,6.0,0.0,0.0,24.0,0,0,0,0,-0.0932067156599,0
2879,-0.0224298343162,0.798256243674,0.0,0.0,200.0,8.33333333333,0.975907779332,0.0,6.0,0.0,0.0,24.0,0,0,0,0,1.44129078601,0
2900,-0.0224298343162,-0.187626655434,31.0,0.0,60.0,2.4,-0.41834515829,1.0,7.0,1.0,1.0,25.0,0,0,0,0,-0.122104973695,0
2901,-0.0224298343162,-0.163063136104,31.0,1.0,30.0,1.25,-0.41834515829,0.0,6.0,0.0,0.0,24.0,0,0,0,0,-0.0484144157054,1
2911,2.07263005766,0.673474086178,0.0,28.0,166.0,11.8571428571,0.0106557455933,2.0,14.0,14.0,2.0,14.0,1,1,1,1,-0.062863544723,0
2914,0.501335138678,0.170171033295,-24.0,43.0,87.0,3.625,0.0821558962406,0.0,6.0,0.0,0.0,24.0,0,0,0,0,-0.0729779350353,0
2915,-0.0224298343162,-0.171250975881,31.0,0.0,0.0,0.0,-0.41834515829,1.0,7.0,1.0,1.0,25.0,0,0,0,0,-0.0729779350353,0
2917,-0.0224298343162,-0.170645089173,10.0,-35.0,34.0,1.61904761905,-0.454095233614,9.0,3.0,21.0,3.0,21.0,0,0,0,0,-0.0354101995896,0
2921,-0.0224298343162,-0.171608364441,22.0,-52.0,13.0,0.541666666667,-0.454095233614,0.0,6.0,0.0,0.0,24.0,0,0,0,0,-0.0383000253931,1
2924,-0.0224298343162,0.0828526524562,-2.0,-16.0,120.0,5.0,0.332406423506,0.0,6.0,0.0,0.0,24.0,1,0,1,0,-0.0614186318212,0
2927,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,7.0,1.0,19.0,1.0,19.0,0,0,0,0,-0.0671982834283,1
2931,-1.06995978031,-0.628765374856,-1.0,-58.0,107.0,4.45833333333,-0.70434576088,0.0,6.0,0.0,0.0,24.0,0,0,0,0,-0.111990583383,0
2935,0.501335138678,0.582578476798,17.0,62.0,153.0,6.375,1.15465815595,0.0,6.0,0.0,0.0,24.0,1,1,1,1,0.0917421357649,0
2938,-0.0224298343162,-0.110579992667,31.0,-4.0,90.0,3.91304347826,-0.275344856996,11.0,5.0,23.0,5.0,23.0,0,0,0,0,-0.0339652866879,0
2940,-0.0224298343162,0.0809721778999,-13.0,-16.0,81.0,3.375,-0.0965944803776,0.0,6.0,0.0,0.0,24.0,0,0,0,0,0.361940848393,1
2947,2.07263005766,1.0581796864,31.0,5.0586103671,96.0,4.17391304348,1.15465815595,11.0,5.0,23.0,5.0,23.0,1,1,1,1,-0.0527491544107,0
2971,-0.546194807311,-0.350174038917,14.0,-15.0,115.0,5.0,-0.41834515829,11.0,5.0,23.0,5.0,23.0,1,0,1,0,-0.0859821511511,0
2979,-0.546194807311,-0.246264559064,-1.0,-4.0,131.0,5.45833333333,-0.382595082967,0.0,6.0,0.0,0.0,24.0,1,0,1,0,0.189996213084,1
2991,-0.0224298343162,-0.244677677064,1.76461320309,-34.0,23.0,0.958333333333,-0.632845610232,0.0,6.0,0.0,0.0,24.0,0,0,0,0,-0.0787575866423,0
2997,-0.546194807311,-0.212876595931,3.0,-31.0,121.0,5.04166666667,-0.70434576088,0.0,6.0,0.0,0.0,24.0,1,0,1,0,0.611910780397,0
3003,-0.0224298343162,-0.241896741674,0.0,-19.0,88.0,3.82608695652,-0.740095836203,11.0,5.0,23.0,5.0,23.0,0,0,0,0,0.0368354454982,0
3004,-0.0224298343162,0.0306333658254,0.0,16.0,112.0,4.66666666667,-0.0250943297304,0.0,6.0,0.0,0.0,24.0,1,1,1,1,0.139424261523,1
3013,0.501335138678,0.124430816732,-7.0,1.0,71.0,2.95833333333,-0.060844405054,0.0,6.0,0.0,0.0,24.0,1,1,1,1,-0.0671982834283,1
3022,1.02510011167,0.18212218355,1.0,-9.0,178.0,8.09090909091,0.868657553361,10.0,4.0,22.0,4.0,22.0,1,1,1,1,-1.34739111438,0
3030,-1.5937247533,-1.12053649891,3.0,-38.0,132.0,5.5,-1.59809764397,0.0,6.0,0.0,0.0,24.0,0,0,0,0,-0.169787099453,0
3031,-0.0224298343162,0.316960639656,-1.0,-26.0,145.0,6.30434782609,1.15465815595,11.0,5.0,23.0,5.0,23.0,1,0,1,0,-0.181346402667,0
3034,-0.0224298343162,0.25835581471,0.0,1.0,136.0,6.18181818182,0.832907478037,10.0,4.0,22.0,4.0,22.0,1,1,1,1,-0.0354101995896,0
3035,-0.0224298343162,-0.219182979581,0.0,10.0,179.0,29.8333333333,-1.45509734268,6.0,6.0,6.0,0.0,6.0,1,1,0,1,0.81997823825,0
3036,-1.06995978031,-0.381792779274,2.0,-14.0,136.0,5.66666666667,0.296656348182,0.0,6.0,0.0,0.0,24.0,0,0,0,0,-0.372074905699,0
3043,-0.0224298343162,-0.119731107711,31.0,-15.0,42.0,1.82608695652,-0.275344856996,11.0,5.0,23.0,5.0,23.0,0,0,0,0,-0.0614186318212,0
